study_id,site_id,chamber_id,chamber_year,chamber_type,collar_installation_date,collar_installation_period,collar_insertion_depth,chamber_area,clipping,chamber_opacity,path_to_chamber,chamber_location_notes,chamber_notes,chamber_longitude,chamber_latitude,chamber_position_accuracy,chamber_position_method,elevation_class,chamber_elevation,chamber_elevation_datum,chamber_elevation_accuracy,chamber_elevation_method,chamber_elevation_notes,salinity_class,salinity_method,salinity_notes,inundation_time,inundation_method,inundation_notes,wetland_vegetation_class,wetland_vegetation_method,wetland_vegetation_notes,field_or_manipulation_code,mean_dry_bulk_density,se_dry_bulk_density,mean_soil_organic,se_soil_organic,mean_soil_carbon,se_soil_carbon,mean_soil_total_nitrogen,se_soil_total_nitrogen,mean_soil_CN_ratio,se_soil_CN_ratio,soil_depth
Schultz_and_Bridgham_2023,Tillamook_SFC73,Tillamook_SFC73_5,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.870567,45.46895,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0638,0.0021,0.00469999999999999,0.0026,13.574468085106384,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC73,Tillamook_SFC73_6,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.870567,45.46895,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0638,0.0021,0.00469999999999999,0.0026,13.574468085106384,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_1,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874167,45.473067,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_2,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874167,45.473067,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_3,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874133,45.473117,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_4,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874133,45.473117,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_5,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874133,45.473167,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schultz_and_Bridgham_2023,Tillamook_SFC9,Tillamook_SFC9_6,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-123.874133,45.473167,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.025,NA,NA,0.0932,0.0021,0.0072,0.0026,12.944444444444445,NA,NA
Schafer_et_al_2019,US-MRM_S.alterniflora,US-MRM-C1,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,Spartina alterniflora,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.1328928,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-MRM_S.alterniflora,US-MRM-C2,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,Spartina alterniflora,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.1307592,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-MRM_S.alterniflora,US-MRM-C3,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,Spartina alterniflora,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.1776984,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-MRM_mud,US-MRM-C4,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,mudflat,NA,NA,NA,NA,NA,NA,0.6528816,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,mudflat,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-MRM_mud,US-MRM-C5,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,mudflat,NA,NA,NA,NA,NA,NA,0.6339840000000001,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,mudflat,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-MRM_mud,US-MRM-C6,2012,static,2012-01-01,between one week and one month prior to sampling event,30,0.07068583470577035,FALSE,clear,FALSE,mudflat,NA,NA,NA,NA,NA,NA,0.5178552000000001,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,mudflat,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-SHS_Phragmites,US-SHS-C1,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,1.0524744,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-SHS_Phragmites,US-SHS-C2,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,1.0808208,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-SHS_Phragmites,US-SHS-C3,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,1.0402824,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schafer_et_al_2019,US-SHS_S.patens,US-SHS-C4,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.7836408000000001,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.4505,0.0217,0.0181,8e-4,29.04,1.9,100
Schafer_et_al_2019,US-SHS_S.patens,US-SHS-C5,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.7638288,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.4505,0.0217,0.0181,8e-4,29.04,1.9,100
Schafer_et_al_2019,US-SHS_S.patens,US-SHS-C6,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.7760208,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.4505,0.0217,0.0181,8e-4,29.04,1.9,100
Schafer_et_al_2019,US-HPY_Phragmites,US-HPY-C1,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.996696,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.1478,0.0183,0.0061,8e-4,28.26776,5.1,100
Schafer_et_al_2019,US-HPY_Phragmites,US-HPY-C2,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.9787128,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.1478,0.0183,0.0061,8e-4,28.26776,5.1,100
Schafer_et_al_2019,US-HPY_Phragmites,US-HPY-C3,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Phragmites australis,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.9881616,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.1478,0.0183,0.0061,8e-4,28.26776,5.1,100
Schafer_et_al_2019,US-HPY_S.patens,US-HPY-C4,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.8973312,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.2194,0.0212,0.0093,8e-4,27.5233,3.56,100
Schafer_et_al_2019,US-HPY_S.patens,US-HPY-C5,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.8866632,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.2194,0.0212,0.0093,8e-4,27.5233,3.56,100
Schafer_et_al_2019,US-HPY_S.patens,US-HPY-C6,2012,static,2012-08-01,between one week and one month prior to sampling event,20,0.07068583470577035,FALSE,clear,FALSE,Spartina patens,"chamber volume changes with season, see timeseries table",NA,NA,NA,NA,NA,0.841248,NAVD88,0.06,RTK,NA,mesohaline,measurement,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,0.2194,0.0212,0.0093,8e-4,27.5233,3.56,100
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-1-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.50334732,41.55878765,NA,RTK,NA,0.475125,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-2-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.50333159,41.55878266,NA,RTK,NA,0.435101,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-3-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.50333559,41.55877231,NA,RTK,NA,0.465124,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-1-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.50334732,41.55878765,NA,RTK,NA,0.475125,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-2-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.50333159,41.55878266,NA,RTK,NA,0.435101,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - Low Salinity,SLP-L-3-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.50333559,41.55877231,NA,RTK,NA,0.465124,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-1-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.50438268,41.55773171,NA,RTK,NA,0.362708,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-2-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.5043673,41.55773411,NA,RTK,NA,0.373674,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-3-Clear,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,clear,TRUE,NA,NA,-70.50436238,41.55772039,NA,RTK,NA,0.392685,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-1-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.50438268,41.55773171,NA,RTK,NA,0.362708,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-2-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.5043673,41.55773411,NA,RTK,NA,0.373674,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanders-DeMott_et_al_2022,Sage Lot Pond - High Salinity,SLP-H-3-Opaque,2020,static,2020-06-15,between one month and one year prior to sampling event,10,0.234,FALSE,opaque,TRUE,NA,NA,-70.50436238,41.55772039,NA,RTK,NA,0.392685,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Barbados,Barbados_1,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.08711,38.41592,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Barbados,Barbados_2,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.08682,38.4156,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Barbados,Barbados_3,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.0865,38.41559,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Wildlife,Wildlife_1,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.1187,38.43802,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Wildlife,Wildlife_2,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.11834,38.43783,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poffenbarger_et_al_2011,Wildlife,Wildlife_3,2008,static,NA,NA,NA,NA,FALSE,opaque,NA,NA,NA,-76.1178,38.43777,NA,other low resolution,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_310,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_320,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_330,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_440,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_450,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noyce_and_Megonigal_unpublished,GCREW_SMARTX,SMARTX_460,2016,static,2016-04-01,NA,15,0.16,FALSE,opaque,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_01,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_02,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_03,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_04,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_05,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_06,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_07,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_08,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neubauer_and_Lee_unpublished,Cumberland_VA,Cumberland_09,2015,static,NA,between one week and one month prior to sampling event,10,0.66,FALSE,clear,TRUE,NA,Clear chambers were used but they were sequentially covered with shade cloths and an opaque cover during measurements. Reported CH4 fluxes are across all light levels (and did not appear to vary as a function of light).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,regular porewater salinity measurements,NA,NA,inundation info included on Site spreadsheet,NA,NA,vegetation info included on Site spreadsheet,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
