Subsite,Point_type,Full_name,Plot,Use?,Note,RTK_Sensor,Coordinate_system,Datum,GEOID,Year,Month,Day,Easting,Northing,Latitude_dd,Longitude_dd,Elevation_m,Hz_Prec,Vt_Prec,PDOP,Sats,Description,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Solution status,Averaging start,Averaging end,Samples,Base easting,Base northing,Base elevation,Baseline
Mud,Water level sensor well,MUD WATER WELL CAP TOQ,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.069,437993.277,38.88733999N,76.56208222W,0.649,0.013,0.024,1.2,21,,,,,,,,,,,,,,
Mud,Water level sensor well,MUD WATER WELL CAP TOR,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.064,437993.289,38.88733994N,76.56208208W,0.656,0.018,0.032,1.2,21,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD 2020 NERR PLOT 1A REDO1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.184,437990.262,38.88734115N,76.56211697W,0.329,0.02,0.034,1.7,18,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD 2020 NERR PLOT 1B REDO1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.093,437989.497,38.88734037N,76.56212578W,0.195,0.02,0.035,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2A CORNER 1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.627,437986.964,38.88727322N,76.56215539W,0.321,0.024,0.04,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2A CORNER 2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.725,437986.583,38.88727412N,76.56215978W,0.338,0.025,0.04,1.6,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2A CORNER 3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.219,437986.704,38.88727857N,76.56215835W,0.29,0.023,0.038,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2A CORNER 4,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.143,437987.076,38.88727787N,76.56215407W,0.225,0.024,0.039,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2B CORNER 1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.315,437987.173,38.88727941N,76.56215295W,0.353,0.033,0.049,1.5,18,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2B CORNER 2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.422,437986.819,38.88728039N,76.56215701W,0.354,0.038,0.054,1.6,18,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2B CORNER 3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.794,437986.949,38.88728373N,76.56215550W,0.292,0.033,0.049,1.4,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 HARVEST 2B CORNER 4,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.597,437987.329,38.88728194N,76.56215113W,0.311,0.035,0.051,1.4,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2A CORNER 1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.692,437987.311,38.88728281N,76.56215133W,0.267,0.023,0.037,1.4,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2A CORNER 2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.746,437987.039,38.88728330N,76.56215446W,0.284,0.023,0.038,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2A CORNER 3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135585.159,437987.094,38.88728701N,76.56215381W,0.193,0.021,0.035,1.5,20,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2A CORNER 4,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135585.128,437987.446,38.88728672N,76.56214975W,0.254,0.021,0.034,1.4,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2B CORNER 1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135585.883,437987.706,38.88729352N,76.56214671W,0.317,0.019,0.033,1.4,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2B CORNER 2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.101,437987.305,38.88729550N,76.56215132W,0.342,0.02,0.033,1.3,20,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2B CORNER 3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.476,437987.592,38.88729886N,76.56214799W,0.296,0.022,0.035,1.4,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 HARVEST 2B CORNER 4,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.275,437987.947,38.88729704N,76.56214391W,0.207,0.019,0.032,1.4,19,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2A CORNER 1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135585.165,437988.762,38.88728700N,76.56213458W,0.301,0.017,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2A CORNER 2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135585.071,437989.38,38.88728613N,76.56212746W,0.176,0.018,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2A CORNER 3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.451,437989.156,38.88728055N,76.56213008W,0.226,0.019,0.032,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2A CORNER 4,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.6,437988.588,38.88728192N,76.56213661W,0.271,0.019,0.032,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2B CORNER 1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.717,437988.45,38.88727397N,76.56213826W,0.216,0.018,0.033,1.7,17,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2B CORNER 2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.536,437989.001,38.88727232N,76.56213192W,0.22,0.017,0.032,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2B CORNER 3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135582.933,437988.81,38.88726689N,76.56213415W,0.218,0.017,0.032,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 2B CORNER 4,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.151,437988.269,38.88726888N,76.56214038W,0.32,0.017,0.032,1.6,19,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2A-1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.504,437990.042,38.88729900N,76.56211976W,0.292,0.018,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2A-2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.391,437990.53,38.88729797N,76.56211413W,0.292,0.019,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2A-3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135586.348,437991.145,38.88729756N,76.56210705W,0.267,0.018,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2B-1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135582.402,437986.67,38.88726220N,76.56215884W,0.31,0.018,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2B-2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135582.267,437987.061,38.88726097N,76.56215435W,0.313,0.017,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 2B-3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135582.073,437987.535,38.88725920N,76.56214890W,0.31,0.017,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1A-1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.372,437997.705,38.88735154N,76.56203110W,0.331,0.018,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1A-2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.975,437997.626,38.88735697N,76.56203198W,0.315,0.019,0.03,1.4,19,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1A-3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.711,437997.44,38.88736361N,76.56203408W,0.316,0.02,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1B-1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.311,438002.296,38.88735980N,76.56197814W,0.504,0.019,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1B-2,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.762,438002.186,38.88736387N,76.56197938W,0.488,0.018,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Ingrowth core,MUD INGROWTH CORE 1B-3,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135594.296,438002.055,38.88736868N,76.56198086W,0.491,0.021,0.035,1.6,18,,,,,,,,,,,,,,
Mud,Porewater sipper,MUD SIPPER 1A,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135594.831,438001.499,38.88737353N,76.56198724W,0.429,0.018,0.031,1.4,19,,,,,,,,,,,,,,
Mud,Porewater sipper,MUD SIPPER 1B,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.604,438000.781,38.88736250N,76.56199558W,0.391,0.017,0.029,1.6,18,,,,,,,,,,,,,,
Mud,Porewater sipper,MUD SIPPER 2A,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135584.945,437988.563,38.88728503N,76.56213689W,0.31,0.02,0.033,1.6,18,,,,,,,,,,,,,,
Mud,Porewater sipper,MUD SIPPER 2B,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135583.517,437988.158,38.88727219N,76.56214164W,0.327,0.018,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1A CORNER 1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.984,437999.051,38.88735699N,76.56201556W,0.4,0.018,0.03,1.4,19,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1A CORNER 2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.403,437998.638,38.88736078N,76.56202030W,0.431,0.019,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1A CORNER 3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.756,437999.102,38.88736394N,76.56201493W,0.418,0.019,0.029,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1A CORNER 4,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.315,437999.462,38.88735995N,76.56201080W,0.433,0.02,0.031,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1B CORNER 1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.485,438000.434,38.88736144N,76.56199959W,0.346,0.018,0.028,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1B CORNER 2,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135593.879,438000.056,38.88736501N,76.56200393W,0.413,0.019,0.03,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1B CORNER 3,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135594.361,438000.39,38.88736934N,76.56200004W,0.34,0.018,0.029,1.6,18,,,,,,,,,,,,,,
Mud,Collar,MUD COLLAR 1B CORNER 4,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135594.023,438000.819,38.88736627N,76.56199513W,0.409,0.018,0.029,1.4,19,,,,,,,,,,,,,,
Mud,2020 Harvest area,MUD 2020 1A HARVEST AREA CORNER 1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.513,438001.732,38.88735263N,76.56198469W,0.442,0.018,0.029,1.3,20,,,,,,,,,,,,,,
Mud,2020 Harvest area,MUD 2020 1A HARVEST AREA CORNER 2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.128,438001.887,38.88734916N,76.56198292W,0.464,0.017,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2020 Harvest area,MUD 2020 1A HARVEST AREA CORNER 3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.94,438001.442,38.88734749N,76.56198806W,0.469,0.017,0.027,1.5,19,,,,,,,,,,,,,,
Mud,2020 Harvest area,MUD 2020 1A HARVEST AREA CORNER 4,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.31,438001.24,38.88735082N,76.56199036W,0.379,0.017,0.027,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1A HARVEST AREA CORNER 1,1A,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.96,437996.908,38.88734786N,76.56204031W,0.291,0.019,0.029,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1A HARVEST AREA CORNER 2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.372,437996.928,38.88735157N,76.56204006W,0.277,0.02,0.029,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1A HARVEST AREA CORNER 3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.33,437997.313,38.88735118N,76.56203563W,0.356,0.02,0.029,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1A HARVEST AREA CORNER 4,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.946,437997.366,38.88734772N,76.56203504W,0.324,0.02,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1A HARVEST AREA CORNER 5,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.085,437996.296,38.88734901N,76.56204737W,0.287,0.02,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1A HARVEST AREA CORNER 1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.074,437996.295,38.88734892N,76.56204738W,0.265,0.02,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1A HARVEST AREA CORNER 2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.528,437996.308,38.88735300N,76.56204720W,0.391,0.019,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1A HARVEST AREA CORNER 3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.515,437996.789,38.88735286N,76.56204166W,0.318,0.02,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1A HARVEST AREA CORNER 4,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.072,437996.782,38.88734887N,76.56204176W,0.295,0.019,0.027,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1B HARVEST AREA CORNER 1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.341,437996.42,38.88734230N,76.56204597W,0.368,0.02,0.028,1.5,20,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1B HARVEST AREA CORNER 2,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135590.915,437996.473,38.88733847N,76.56204539W,0.282,0.021,0.029,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1B HARVEST AREA CORNER 3,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135590.823,437996.047,38.88733765N,76.56205031W,0.301,0.02,0.029,1.5,19,,,,,,,,,,,,,,
Mud,2022 Harvest area,MUD 2022 1B HARVEST AREA CORNER 4,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.292,437995.969,38.88734188N,76.56205117W,0.336,0.02,0.028,1.3,20,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1B HARVEST AREA CORNER 1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.01,437997.008,38.88734831N,76.56203916W,0.328,0.02,0.028,1.5,19,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1B HARVEST AREA CORNER 2,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.419,437997.009,38.88735199N,76.56203913W,0.296,0.021,0.029,1.5,18,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1B HARVEST AREA CORNER 3,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135592.366,437997.425,38.88735149N,76.56203433W,0.386,0.02,0.028,1.5,18,,,,,,,,,,,,,,
Mud,2021 Harvest area,MUD 2021 1B HARVEST AREA CORNER 4,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.95,437997.492,38.88734774N,76.56203358W,0.313,0.021,0.028,1.5,19,,,,,,,,,,,,,,
Mud,Phenology quadrat,MUD 2020 ALLOMETRY 1A LEFT,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.133,437999.155,38.88734031N,76.56201447W,0.412,0.02,0.027,1.5,19,,,,,,,,,,,,,,
Mud,Phenology quadrat,MUD 2020 ALLOMETRY 1A RIGHT,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.12,437998.877,38.88734021N,76.56201766W,0.393,0.02,0.027,1.5,19,,,,,,,,,,,,,,
Mud,Phenology quadrat,MUD 2020 ALLOMETRY 1B LEFT,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.158,437998.388,38.88734057N,76.56202330W,0.366,0.02,0.027,1.5,19,,,,,,,,,,,,,,
Mud,Phenology quadrat,MUD 2020 ALLOMETRY 1B RIGHT,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.154,437997.983,38.88734055N,76.56202797W,0.399,0.02,0.028,1.4,19,,,,,,,,,,,,,,
